18,27,19,12,35,12,27,7
20,18,11,20,26,35,7,12
20,20,6,3,12,6,12,12
18,11,26,6,19,12,27,18
35,3,12,12,31,29,6,18
1,12,27,20,12,6,12,12
6,12,13,18,27,6,3,12
20,26,23,1,20,26,3,12
12,13,1,3,13,26,19,12
7,13,18,31,18,6,3,12
3,9,12,1,7,13,23,12
12,3,6,18,30,18,30,26
18,30,12,13,1,13,6,12
6,3,12,7,12,7,12,12
20,33,3,12,18,30,30,20
6,12,13,12,7,6,12,12
12,13,1,13,30,12,12,12
26,18,6,8,13,6,3,12
12,30,20,29,1,3,7,12
18,30,20,4,31,12,7,12
12,12,11,26,24,28,13,27
1,19,7,12,6,3,12,12
12,1,26,18,6,3,12,12
11,20,26,6,3,13,24,26
18,31,19,12,6,12,7,12
12,17,6,3,12,26,19,12
3,2,6,12,6,3,12,12
6,16,3,13,18,30,6,18
20,6,12,13,20,6,12,12
1,18,31,3,28,20,24,18
26,3,7,12,6,3,7,12
6,19,12,18,27,12,18,30
28,6,28,18,13,6,3,12
26,23,6,12,17,6,7,12
20,26,3,13,20,27,18,23
12,30,6,24,26,3,12,23
3,9,7,12,33,27,7,13
18,27,21,6,3,19,13,30
26,7,12,12,6,18,31,7
20,29,7,6,3,7,7,12
13,30,23,12,13,30,29,23
26,23,6,3,12,6,3,12
20,12,31,20,26,18,6,3
12,12,1,26,35,12,26,8
6,3,31,33,3,12,12,30
7,11,26,13,24,26,19,13
12,35,12,18,31,24,19,12
1,35,18,30,12,6,7,12
7,1,7,32,31,3,12,20
12,18,28,18,6,28,19,12
20,18,31,3,12,1,3,12
20,31,30,12,23,3,12,20
18,30,12,30,13,30,11,26
3,12,19,12,17,20,6,12
1,18,27,28,6,18,30,18
19,12,31,3,7,7,19,12
12,6,3,12,12,12,24,26
3,12,12,11,20,26,3,12
26,18,20,27,12,6,3,12
3,31,7,12,1,3,31,12
12,12,12,17,12,1,12,12
18,30,20,33,18,30,24,26
12,20,7,13,12,6,19,13
19,12,27,29,6,3,12,35
1,16,19,12,12,30,7,12
3,7,30,31,3,13,1,13
18,30,3,12,6,12,2,12
20,12,12,30,7,12,18,7
20,28,6,3,12,27,1,26
7,12,27,18,6,3,12,12
19,12,6,19,12,6,3,12
3,35,18,30,3,31,7,12
3,31,3,12,6,12,26,8
12,5,26,12,12,6,18,13
26,18,26,3,12,6,3,12
33,3,12,18,31,6,3,12
18,30,35,7,7,13,30,7
12,27,7,27,7,27,7,27
20,7,30,3,20,8,12,20
12,13,31,3,7,12,6,12
6,3,12,6,3,12,12,12
12,6,18,13,35,12,27,18
12,12,30,7,13,1,12,13
26,18,33,6,20,11,26,13
12,18,27,24,26,18,6,12
20,20,6,3,12,6,12,27
29,24,20,26,20,20,30,12
6,12,24,26,12,3,7,12
6,2,7,12,12,27,3,12
3,18,13,30,16,3,7,13
12,30,28,19,12,28,6,18
6,18,30,20,18,30,6,18
1,18,30,24,26,3,7,13
12,12,18,35,7,30,6,12
26,19,12,26,18,33,18,30
12,12,12,12,6,6,3,13
18,30,30,3,7,12,17,12
3,12,13,20,18,20,27,13
3,20,7,12,12,24,26,18
20,18,28,6,12,27,19,12
18,31,6,3,12,6,3,12
18,31,7,35,18,30,18,23
12,27,6,7,12,6,19,12
20,7,12,12,6,7,30,3
12,27,18,27,3,12,6,18
18,30,20,7,1,3,12,12
6,16,3,12,12,27,6,18
12,30,3,12,3,12,31,29
12,30,12,11,26,7,6,18
12,12,13,31,30,12,13,13
20,26,18,3,12,6,19,12
1,18,30,35,12,20,27,20
20,29,12,29,6,3,17,12
12,12,30,18,23,6,7,12
12,30,6,3,12,31,26,6
3,31,20,35,7,30,7,12
12,1,26,19,12,13,1,13
7,7,12,28,3,13,30,12
20,7,12,13,30,3,12,12
18,30,19,12,29,24,26,28
20,26,12,7,11,26,3,12
1,12,6,12,12,6,3,12
18,30,20,20,29,24,26,20
1,12,1,30,6,13,30,20
12,13,6,7,12,12,6,12
30,20,12,8,6,19,12,12
20,13,6,35,7,13,6,12
13,30,20,20,26,33,3,31
12,31,18,18,31,3,7,12
18,27,18,13,1,27,18,26
12,12,13,7,12,12,13,12
12,13,18,23,3,17,7,12
6,3,12,6,27,3,12,6
6,18,31,3,28,20,24,18
7,12,27,1,12,6,3,12
26,3,12,1,12,1,12,12
19,12,31,7,1,20,6,12
18,27,3,9,4,27,6,18
12,6,3,12,13,6,3,12
1,12,27,18,20,7,20,30
12,11,26,19,12,6,3,12
13,20,27,7,7,12,12,12
26,3,7,12,6,12,6,20
3,12,11,20,26,19,7,12
12,12,30,7,12,18,30,12
24,3,12,35,18,11,26,7
31,6,3,2,12,6,19,12
7,12,20,30,33,31,6,12
3,31,7,7,12,17,3,12
13,6,3,7,12,26,6,18
35,18,31,6,12,17,3,12
26,7,12,6,3,12,17,12
1,26,30,20,26,20,26,20
3,31,29,23,12,12,31,28
29,18,3,12,6,12,12,33
18,30,6,3,7,12,13,26
28,16,3,13,30,23,6,12
12,30,6,3,12,27,12,30
12,27,3,7,2,24,26,18
12,18,6,30,30,6,3,12
12,13,18,30,29,12,27,12
18,30,3,12,33,27,18,23
13,20,27,20,29,19,12,7
1,18,31,3,28,20,24,18
28,23,18,30,12,12,28,20
12,35,27,18,35,12,27,7
12,12,11,20,26,18,24,18
